,write_time_total,write_time_avg,write_throughput,read_time_total,read_time_avg,read_throughput,n_workers,n_samples,file_size
0,60.217737674713135,0.5957593727111816,1700.4956339135306,117.68182277679443,1.169680893421173,870.1428783459679,1,100,1024
1,22.739718914031982,0.4414890456199646,4503.133938775826,43.10596036911011,0.8445456504821778,2375.5415521000714,2,100,1024
2,12.469081163406372,0.46648589849472044,8212.31321362462,21.775162935256958,0.8405494976043701,4702.605454868971,4,100,1024
3,8.233351469039917,0.43975637674331663,12437.219567882818,15.042876243591309,0.8391295862197876,6807.208830400722,6,100,1024
4,6.765270233154297,0.4488441777229309,15136.128561158179,11.94341492652893,0.8418809700012208,8573.762247223553,8,100,1024
5,5.847901344299316,0.45174890756607056,17510.55532081131,9.801820993423462,0.8379766750335693,10447.038368554715,10,100,1024
6,5.189347982406616,0.4595528745651245,19732.729496492717,8.710790395736694,0.8633905863761902,11755.534842178895,12,100,1024
