,write_time_total,write_time_avg,write_throughput,read_time_total,read_time_avg,read_throughput,n_workers,n_samples,file_size
0,5.245855808258057,0.04596368074417114,19520.170538961695,4.538360118865967,0.03905963897705078,22563.216077614274,1,100,1024
1,2.6178998947143555,0.03812095165252685,39115.32301397379,2.708784341812134,0.040692789554595946,37802.935589732486,2,100,1024
2,1.8580667972564697,0.04331867218017578,55111.0434518279,1.8244078159332275,0.044401133060455324,56127.80163826474,4,100,1024
3,1.7685558795928955,0.048416473865509034,57900.34749909711,1.6117746829986572,0.05094893932342529,63532.4534379011,6,100,1024
4,1.6893274784088135,0.05176302433013916,60615.83755001197,1.6610100269317627,0.053688488006591796,61649.23651252996,8,100,1024
5,1.7010810375213623,0.05538550853729248,60197.01456975065,1.783327579498291,0.06320839166641236,57420.746012804055,10,100,1024
6,1.6716816425323486,0.06558876991271972,61255.682538260844,1.9558773040771484,0.07054215669631958,52355.0223659433,12,100,1024
