,write_time_total,write_time_avg,write_throughput,read_time_total,read_time_avg,read_throughput,n_workers,n_samples,file_size
0,5.790214538574219,0.05133546352386475,17685.00965168295,6.362441062927246,0.05715988874435425,16094.45164005772,1,100,1024
1,3.5991382598876953,0.057828736305236814,28451.254885438942,3.8149542808532715,0.06297174453735352,26841.73713796033,2,100,1024
2,2.5298268795013428,0.0723774266242981,40477.0780284318,2.2901008129119873,0.06346896171569824,44714.18874778393,4,100,1024
3,2.543553590774536,0.08785393953323364,40258.636724386146,1.8378615379333496,0.06509941339492797,55716.92855335958,6,100,1024
4,2.193220376968384,0.095723717212677,46689.33458549393,1.9068603515625,0.07188402652740479,53700.83861468536,8,100,1024
5,2.652879238128662,0.10879648447036744,38599.57080904777,1.9823627471923828,0.07837332725524902,51655.53082806311,10,100,1024
6,3.075864315032959,0.2192458438873291,33291.45551041732,1.9302799701690674,0.08519120693206787,53049.29936719547,12,100,1024
